judul,teks,link-href,label
RKUHP: Hina Pemerintah Dihukum 3 Tahun Penjara!,"Jakarta - Pemerintah dan DPR berencana mengesahkan Rancangan KUHP bulan depan. Salah satunya berisi ancaman bagi masyarakat yang menghina pemerintah! Aturan itu tertuang dalam Pasal 240. Berikut ini bunyi draf Rancangan KUHP yang didapatkan wartawan dari Kemenkumham sebagaimana dikutip detikcom. Setiap Orang yang di muka umum melakukan penghinaan terhadap pemerintah yang sah yang berakibat terjadinya kerusuhan dalam masyarakat dipidana dengan pidana penjara paling lama 3 (tiga) tahun atau pidana denda paling banyak kategori IV. Lalu apa yang dimaksud kerusuhan? ""Yang dimaksud dengan 'keonaran' adalah suatu tindakan kekerasan yang dilakukan oleh sekelompok orang (anarkis) yang menimbulkan keributan kerusuhan kekacauan dan huru-hara"" demikian bunyi penjelasan Pasal 240 Rancangan KUHP itu. Hukuman dinaikkan menjadi 4 tahun penjara bila penghinaan dilakukan lewat media sosial atau menyebarkannya hingga diketahui oleh umum. Hal itu diatur dalam pasal 241 yang berbunyi: Setiap orang yang menyiarkan mempertunjukkan atau menempelkan tulisan atau gambar sehingga terlihat oleh umum memperdengarkan rekaman sehingga terdengar oleh umum atau menyebarluaskan dengan sarana teknologi informasi yang berisi penghinaan terhadap pemerintah yang sah dengan maksud agar isi penghinaan diketahui umum yang berakibat terjadinya kerusuhan dalam masyarakat dipidana dengan pidana penjara paling lama 4 (empat) tahun atau pidana denda paling banyak kategori V.",https://news.detik.com/berita/d-6127931/rkuhp-hina-pemerintah-dihukum-3-tahun-penjara,1
Tjahjo Kumolo: PNS Jangan Memaki Pemerintah," Jakarta - Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Tjahjo Kumolo memperingatkan para aparatur sipil negara (ASN) termasuk Pegawai Negeri Sipil (PNS) agar bijak dalam menggunakan media sosial. Ia meminta para ASN tidak memaki pemerintah. ""ASN harus menyaring apa yang akan di-share dan jangan memaki-maki pemerintahan itu sendiri ujarnya dikutip dari laman resmi Kementerian PANRB Selain itu ia menegaskan PNS harus profesional dan tegak lurus pada pemerintahan yang sah. ""ASN harus setia pada Pancasila UUD 1945 NKRI bendera lambang negara dan setia apapun yang menjadi keputusan pemerintah tegasnya. Hal ini disampaikan Tjahjo saat Peringatan Hari Kearsipan ke-51 Tahun 2022 di Pekanbaru Riau kemarin Rabu (18/5). Pada kesempatan itu Tjahjo mengatakan terselenggaranya pemerintahan yang baik atau good governance tidak lepas dari peran kearsipan. Peran penting arsip dalam pelaksanaan reformasi birokrasi berpengaruh terhadap akuntabilitas kinerja instansi pemerintah dengan menyediakan informasi autentik dan dapat dimanfaatkan oleh publik secara transparan. ""Arsip menjadi perekam dan alat bukti kinerja pemerintahan sehingga menjadi kebutuhan strategis yang sangat penting bagi kepentingan negara untuk mendorong instansi pemerintah meningkatkan kualitas pelayanan publik transparansi dan perlindungan hak-hak keperdataan rakyat jelasnya. Arsip dipergunakan sebagai rekaman dari setiap aktivitas serta menjadi alat bukti kinerja pemerintahan. Oleh karenanya arsip menjadi kebutuhan strategis bagi kepentingan negara untuk mendorong kementerian/lembaga dan pemerintahan daerah serta BUMN dalam rangka meningkatkan kualitas pelayanan publik transparansi dan perlindungan hak-hak keperdataan rakyat. Tjahjo menyampaikan bahwa pihaknya terus berupaya mewujudkan good governance salah satunya dengan penetapan Sistem Kearsipan Digital (Srikandi) sebagai aplikasi umum berbagi pakai pada Sistem Pemerintahan Berbasis Elektronik (SPBE). Langkah tersebut juga bertujuan untuk menghilangkan silo-silo penggunaan aplikasi antar-instansi dan lebih dari itu untuk melahirkan pemerintahan yang agile efektif dan efisien "" ujar Tjahjo.""",https://finance.detik.com/berita-ekonomi-bisnis/d-6085166/tjahjo-kumolo-pns-jangan-memaki-pemerintah,1
IPW: Pembangunan Tol-Perbaikan Arteri yang Masif Dukung Kelancaran Mudik,"  Jakarta - Indonesia Police Watch (IPW) menilai polisi telah bekerja keras mengupayakan kelancaran arus mudik dan balik Lebaran 2022. Upaya itu didukung kondisi pembangunan jalan tol yang masif dan perbaikan jalur arteri Pantai Utara (Pantura). ""Dengan pembangunan infrastruktur yang masif ini mendukung pelayanan penggunaan jalan pada saat arus mudik yang sangat tinggi ini. Dengan dibangunnya jalan tol kemudian juga ada jalur pantai utara"" kata Ketua IPW Sugeng Teguh Santoso kepada wartawan  ""Jalur jalan utama yang di luar tol juga banyak diperbaiki. Infrastruktur sudah diperbaiki menurut saya sudah mendukung"" imbuh dia. Sugeng menilai sinergi antara Pemerintah dan Polri terlaksana sehingga mudik dan arus balik Lebaran tahun ini minim kejadian menonjol. Sugeng menuturkan kesabaran pemudik juga mendukung keamanan keselamatan ketertiban dan kelancaran lalu lintas saat mudik kemarin ""Jadi antara pemerintah PUPR kepolisian bersinergi di sini. Tidak ada hambatan atau gangguan yang sangat mengganggu. Makanya hanya dibutuhkan kesabaran antarpemudik"" tutur Sugeng. ""Kerja keras kepolisian dalam mengamankan dan mengawal arus mudik dan balik dalam masa Idul Fitri 2022 setelah dua tahun pandemi animo mudik masyarakat sangat tinggi"" lanjut Sugeng. IPW lalu memuji kepemimpinan Kapolri Jenderal Listyo Sigit Prabowo dan Kakorlantas Polri Irjen Firman Shantyabudi yang dianggap berhasil mengurangi potensi kemacetan parah. Karena menurutnya volume kendaraan yang mudik lewat jalur darat kemarin bukanlah angka yang kecil. ""Terbukti dari data kepolisian ada 80 juta warga yang akan mudik. 40 Persen menggunakan jalan darat. Nah data Kakorlantas rasio atau perbandingan jalan dan mobil yang harusnya 1:1 itu harusnya sudah padat. Kemarin saja rasionya sudah 1:6. 1:6 Itu sudah pasti terjadi kemacetan yang parah"" jelas Sugeng. ""Rupanya kepolisian berhasil melakukan tindakan rekayasa lalu lintas menggunakan one way dan juga ganjil genap pada pergi dan pulang mudik. Berhasil mengurangi efek kemacetan yang parah"" lanjut Sugeng.",https://news.detik.com/berita/d-6077299/ipw-pembangunan-tol-perbaikan-arteri-yang-masif-dukung-kelancaran-mudik,1
"DPR-Pemerintah Rapat di Hotel Saat Reses, Bahas Tahapan Pemilu", DPR-Pemerintah Rapat di Hotel Saat Reses Bahas Tahapan Pemilu Ilustrasi rapat di Komisi II DPR (Nahda Rizki Utami/detikcom) Jakarta - Komisi II DPR RI menggelar rapat konsinyering bersama Kementerian Dalam Negeri KPU Bawaslu dan DKPP membahas tahapan Pemilu 2024 di hotel daerah Jakarta. Rapat dijadwalkan berlangsung Jumat 13 Mei hingga Dilansir dari Antara Jumat (13/5/2022) berdasarkan jadwal yang beredar rapat konsinyering tersebut digelar di Mid Plaza Hotel. Dalam jadwal rapat yang beredar dijabarkan terkait rincian waktu rapat misalnya pada Jumat (13/5) dan Sabtu (14/5) rapat digelar pada pukul 09.00-22.00 WIB. Sementara itu rapat pada Minggu (15/5) dilaksanakan pada pukul 09.00-12.00 WIB. Agenda rapat tersebut membahas terkait rancangan peraturan KPU (PKPU) mengenai tahapan program dan jadwal Pemilu 2024. Sebelumnya Wakil Ketua Komisi II DPR RI Junimart Girsang mengatakan Komisi II DPR akan menggelar rapat konsinyering bersama pemerintah KPU dan Bawaslu membahas program tahapan dan anggaran Pemilu 2024 pada 13-15 Mei 2022. Dia menjelaskan rapat tersebut memang dilaksanakan di masa reses karena untuk efisiensi waktu penyelenggara pemilu dalam mempersiapkan berbagai hal terkait Pemilu 2024 Menurut dia rapat konsinyering tersebut dilakukan di luar kompleks parlemen dan berlangsung secara tertutup. Namun dia mengatakan Komisi II DPR akan menggelar raker dan RDP bersama Kemendagri KPU Bawaslu dan DKPP pada 18 Mei secara terbuka di ruang rapat Komisi II DPR di kompleks parlemen untuk menindaklanjuti hasil rapat konsinyering.,https://news.detik.com/berita/d-6075845/dpr-pemerintah-rapat-di-hotel-saat-reses-bahas-tahapan-pemilu,1
Pemerintah & BUMN Mestinya Bisa Belanja Produk Lokal Sampai Rp 1.900 T,Menteri Koperasi dan UKM Teten Masduki menyebutkan potensi pembelian produk dalam negeri melalui belanja pemerintah dan BUMN mencapai Rp 1.901 triliun., https://finance.detik.com/berita-ekonomi-bisnis/d-6027734/pemerintah--bumn-mestinya-bisa-belanja-produk-lokal-sampai-rp-1900-t,1
"Kabinet Pemerintah Kuwait Mengundurkan Diri Usai 3 Bulan Dilantik, Ada Apa?"," Pemerintah Kuwait mengundurkan diri usai tiga bulan dilantik. Pengunduran diri terjadi di tengah meningkatnya perselisihan pemerintah dengan parlemen.""",https://news.detik.com/internasional/d-6018343/kabinet-pemerintah-kuwait-mengundurkan-diri-usai-3-bulan-dilantik-ada-apa,1
Baleg DPR-Pemerintah Mulai Bahas RUU TPKS Hari Ini," Berita Baleg DPR-Pemerintah Mulai Bahas RUU TPKS Hari Ini Firda Cynthia Anggrainy - detikNews Kamis. 24 Mar 2022 11:51 WIB Baleg DPR-Pemerintah Mulai Bahas RUU TPKS Hari Ini (Firda Cynthia Anggrainy/detikcom) Jakarta - Badan Legislasi (Baleg) DPR RI telah memulai pembahasan kelanjutan Rancangan Undang-Undang Tindak Pidana Kekerasan Seksual (RUU TPKS) bersama pemerintah. Pantauan detikcom Kamis (24/3/2022) rapat itu dimulai pukul 10.20 WIB. Rapat itu dihadiri pimpinan Baleg DPR RI dan Menteri PPPA Bintang Puspayoga dan Wamenkumham Edward OS Hiariej sebagai perwakilan dari pemerintah. Ketua Baleg DPR dari Fraksi Gerindra Supratman Andi Agtas menjelaskan alasan jadwal pembahasan RUU TPKS baru dimulai. Menurut dia pembahasan baru dilakukan saat ini lantaran harus melewati seluruh mekanisme tata cara pembentukan perundang-undangan sebagaimana diatur dalam Undang-Undang Nomor 12 Tahun 2011 tentang Pembentukan Peraturan Perundang-undangan.  ""Sebelumnya saya ingin menyampaikan kepada teman-teman media dan publik seluruh rakyat Indonesia bahwa banyak yang menanyakan kenapa ini jadwalnya terlalu lama ya pengesahan"" kata Supratman Andi Agtas dalam rapat kerja bersama pemerintah di Kompleks Parlemen Senayan Jakarta Kamis (24/3). Bicara Kiprah Perempuan di IPU Ke-144 Puan Pamer RUU TPKS ""Semata-mata hanya karena soal mekanisme yang harus kita tempuh supaya kita menghindari cacat formil dari ketentuan Undang-Undang Nomor 12 Tahun 2011 tentang Pembentukan Peraturan Perundang-undangan"" lanjut dia. Anggota Komisi VI itu berharap digelarnya rapat kerja tersebut dapat menjawab keinginan masyarakat luas atas pengesahan RUU TPKS. ""Saya berharap mudah-mudahan dengan rapat kerja ini merupakan jawaban terkait dengan atensi publik yang begitu besar terhadap kelahiran RUU tentang Tindak Pidana Kekerasan Seksual"" katanya. Sebelumnya Wakil Ketua DPR RI Sufmi Dasco Ahmad mengatakan Badan Musyawarah (Bamus) telah menunjuk Badan Legislasi (Baleg) untuk membahas kelanjutan RUU TPKS bersama pemerintah. ""Ya tadi telah diputuskan dalam rapat Bamus bahwa untuk RUU TPKS itu dibahas di Badan Legislasi (Baleg)"" kata Sufmi Dasco Ahmad kepada wartawan di kompleks parlemen Senayan Jakarta Rabu (16/3) lalu.Dia menyebut Baleg DPR dapat segera melakukan pembahasan RUU TPKS secara intensif dan mengadakan rapat kerja bersama pemerintah.""Dan dapat segera Badan Legislasi melakukan pembahasan mengadakan rapat kerja dengan pemerintah dan secara intensif membahas"" katanya. Sebagai informasi Rancangan Undang-Undang Tindak Pidana Kekerasan Seksual (RUU TPKS) telah disahkan menjadi inisiatif DPR RI dan dilakukan bersama pemerintah agar dapat disahkan menjadi produk undang-undang. """,https://news.detik.com/berita/d-5998392/baleg-dpr-pemerintah-mulai-bahas-ruu-tpks-hari-ini,1
"Cukai Sudah Naik, Pemerintah Diminta Awasi Harga Rokok","Pemerintah diminta untuk memperketat pengawasan terhadap harga rokok.Ignacio Geordi Oswaldo - detikFinance Senin 21 Mar 2022 13:00 WIB Foto: Trio Hamdani  Jakarta - Pemerintah diminta untuk memperketat pengawasan terhadap harga rokok. Pengawasan harga transaksi pasar (HTP) rokok perlu dibutuhkan dalam upaya menghambat akses anak-anak terhadap produk rokok. Rektor Institut Teknologi dan Bisnis Ahmad Dahlan (ITB-AD) Jakarta Mukhaer Pakkanna mengatakan pengawasan harga jual rokok perlu dilakukan secara reguler oleh Ditjen Bea dan Cukai agar fungsi cukai sebagai pengendali konsumsi hasil tembakau bisa tercapai. ""Rokok dengan harga pasar lebih murah dari harga jual eceran (HJE) mayoritas adalah rokok yang diproduksi perusahaan besar yaitu rokok mesin. Jika kondisi ini dibiarkan maka akan memantik perang harga rokok murah antarpabrikan sehingga fungsi cukai sebagai pengendali konsumsi rokok sulit diterapkan"" katanya Senin (21/3/2022). Apalagi kata dia mereka yang menjadi sasaran rokok murah adalah kaum lemah yakni orang miskin dan anak-anak muda. Masyarakat yang sudah kecanduan rokok akan mencari produk dengan harga lebih murah dengan mengorbankan kebutuhan akan gizi dan lain-lain. Itulah sebabnya Mukhaer mendorong pemerintah melakukan pengawasan HTP secara efektif yang didukung oleh regulasi yang tegas. ""Penindakan jangan menunggu kejadian pelanggaran. Berapapun jumlah pelanggaran yang terjadi hendaknya segera dilaporkan dan diberikan teguran dan sanksi"" imbuhnya.  Sementara itu Kepala Lembaga Demografi Fakultas Ekonomi dan Bisnis Universitas Indonesia Abdillah Ahsan mengatakan harga rokok termurah seharusnya tidak mampu dibeli anak-anak. Apalagi saat ini maraknya rokok murah terjadi akibat banyaknya variasi harga rokok di pasaran dengan jarak harga yang lebar antara harga rokok termurah dengan rokok termahal  Hal ini merupakan implikasi dari struktur cukai bertingkat yang memicu perusahaan untuk menyiasatinya agar beban cukainya lebih rendah. Sehingga perusahaan dapat menjaga harga jual rokoknya lebih murah dan lebih banyak dibeli konsumen yang pendapatannya turun akibat pandemi. Oleh karenanya ia mengatakan selisih harga dan tarif cukai perlu didekatkan untuk mengatasi masalah rokok murah. ""Penyederhanaan struktur tarif cukai harus dibarengi dengan pengurangan selisih harga rokok agar konsumen tidak beralih dari rokok mahal ke rokok murah"" kata Abdillah. """,https://finance.detik.com/berita-ekonomi-bisnis/d-5993932/cukai-sudah-naik-pemerintah-diminta-awasi-harga-rokok,1
"Usulan Tunda Pemilu, Pakar Politik UGM: Kepercayaan Warga Bisa Hilang"," Jakarta - Usulan menunda pelaksanaan pemilu 2024 dari para elit dan kalangan partai politik menuai protes sejumlah pihak. Pengamat Politik dan Pemilu UGM Wawan Mas'udi S.IP. M.P.A. Ph.D menilai usulan tersebut kontra produktif terhadap perkembangan dan sistem demokrasi yang telah dibangun. Wawan mengatakan pemilu dan sirkulasi kekuasaan yang bersifat rutin sesungguhnya menjadi momentum rakyat atau masyarakat sebagai pemilik kedaulatan dalam sistem demokrasi untuk melakukan koreksi. Pemilu adalah fondasi yang sebetulnya jangan sampai dipersoalkan. Pemilu itu alat mengontrol jalannya pemerintahan baik di eksekutif maupun di legislatif. Artinya pemilu yang rutin itu merupakan fondasi bagi demokrasi elektoral yang kita punya kalau fondasinya saja dipersoalkan maka perkembangan demokrasi kita jelas akan mengarah pada kemunduran"" kata Wawan seperti dilansir dari laman UGM Selasa (8/3/2022).  Mungkinkah Pemilu Ditunda dan Masa Jabatan Presiden Diperpanjang? Menurut Wawan pemilu dan pergantian kekuasaan yang bersifat rutin merupakan ukuran paling dasar sehingga jangan sampai diganggu. Ia mencontohkan selama 20 tahun lebih berjalan pemilu bisa berlangsung secara rutin sehingga masyarakat dapat menaruh kepercayaan yang besar untuk sistem yang dibangun.  ""Meski harus diakui pula setiap kali pelaksanaan pemilu selalu ada konflik tapi selalu bisa diatasi. Artinya ada proses pendewasaan politik yang berlangsung pada level masyarakat dan ini juga berarti perkembangan demokrasi di Indonesia sangat bagus"" katanya. Ia menuturkan belum pernah ada penundaan pelaksanaan pemilu dalam sejarah politik Indonesia pasca demokrasi. Sebab tidak ada situasi yang memaksa untuk menunda. Hanya saja sempat ada penundaan jadwal untuk pemilu lokal atau pilkada karena pandemi.""Dan kita tahu hampir semua negara ketika pandemi menghebat banyak yang menjadwal ulang. Kalau kemudian pemilu 2024 (detik.com/tag/pemilu-2024) ditunda dengan alasan yang tidak jelas bisa berbahaya bisa-bisa masyarakat kehilangan kepercayaan terhadap sistem demokrasi yang telah terbangun"" ucap Dekan Fakultas Ilmu Sosial dan Ilmu Politik (Fisipol) UGM tersebut.",https://www.detik.com/edu/detikpedia/d-5973728/usulan-tunda-pemilu-pakar-politik-ugm-kepercayaan-warga-bisa-hilang,1
"Soal Insiden Wadas, Pemerintah Buka Akses Luas untuk Komnas HAM","Jakarta - Menko Polhukam Mahfud Md menggelar rapat koordinasi bersama Deputi V Kepala Staf Kepresidenan Jaleswari Pramodhawardani untuk membahas penanganan insiden di Desa Wadas Kabupaten Purworejo Jawa Tengah. Pemerintah membuka akses luas kepada Komnas HAM untuk menyelidiki insiden tersebut. Dalam rapat koordinasi itu Mahfud Md bersama Jaleswari membahas sejumlah hal mulai dari teknis penanganan insiden yang akan melibatkan Komnas HAM hingga mekanisme penegakan hukum bila ditemukan pelanggaran. Mahfud menyampaikan dialog akan dikedepankan dalam proyek Waduk Bener.  ""Kelanjutan proyek Waduk Bener di Wadas akan dilakukan melalui dialog-dialog dan musyawarah dengan semua kelompok yang pro maupun yang kontra dengan melibatkan atau meminta Komisi Nasional Hak Asasi Manusia (Komnas HAM) untuk menjadi fasilitator"" kata Mahfud Md dalam keterangan tertulis dari KSP. Kapolda Jateng Perintahkan Aparat Keluar dari Desa Wadas Mahfud menjelaskan pemerintah bakal menekankan pendekatan persuasif. Pelibatan unsur-unsur masyarakat dinilai merupakan hal yang tidak bisa dipisahkan dalam proses pembangunan. ""Pendekatan yang mengutamakan local wisdom akan diutamakan tetua masyarakat dan tokoh ormas keagamaan akan turut dilibatkan"" ungkap Mahfud  Bupati Purworejo Minta Pihak Luar Tak Perkeruh Situasi di Wadas Pernyataan senada disampaikan Jaleswari. Dia menyatakan pemerintah akan memberi akses luas kepada Komnas HAM untuk melakukan penyelidikan secara bebas untuk mendalami ada atau tidaknya pelanggaran HAM dalam pelaksanaan proyek tersebut. ""Pemerintah membuka akses luas bagi Komnas HAM. Proses penegakan hukum akan tegas dilakukan bila ditemukan pelanggaran"" ujar Jaleswari Selain itu Komnas HAM juga dipersilakan untuk menyampaikan kepada masyarakat dan pemerintah jika ditemukan pelanggaran HAM.  Jaleswari lantas berbicara mengenai arahan Presiden Joko Widodo (Jokowi) soal pendekatan persuasif. Jaleswari menginginkan pendekatan yang santun dalam proyek di Wadas. ""Seperti yang juga kerap diarahkan Presiden di berbagai kesempatan proses pendekatan terhadap masyarakat harus santun persuasif dan mengedepankan pendekatan budaya. Pendekatan demikian lah yang ke depan akan diperkuat dalam proses pembangunan Waduk Bener"" ujar Jaleswari. """,https://news.detik.com/berita/d-5938425/soal-insiden-wadas-pemerintah-buka-akses-luas-untuk-komnas-ham,1
YLBHI Kritik Proses RUU TPKS di Pemerintah Tertutup dan Penuh Rahasia,"Jakarta - Yayasan Lembaga Bantuan Hukum Indonesia (YLBHI) jaringan masyarakat sipil serta akademisi diundang Gugus Tugas RUU TPKS yang dikoordinatori oleh Kepala Staf Kepresidenan (KSP) RI Moeldoko untuk membahas RUU TPKS. Setelah mengikuti jalannya pembahasan YLBHI menilai proses pembahasan RUU Tindak Pidana Kekerasan Seksual itu terkesan tertutup. ""Konsultasi RUU TPKS oleh KSP: Penuh Rahasia dan Tak Terbuka"" kata YLBHI dalam keterangan pers tertulis Jumat (4/2/2022). Pertemuan antara YLBHI jaringan masyarakat sipil dan akademisi dengan Gugus Tugas RUU TPKS berlangsung pada Kamis (3/2) kemarin. Mereka membahas proses penyusunan Daftar Inventarisasi Masalah (DIM) untuk RUU TPKS. YLBHI mengapresiasi pelibatan masyarakat sipil ini. Pihak Gugus Tugas RUU TPKS menghadirkan pemateri dari utusan Kementerian Pemberdayaan Perempuan dan Perlindungan Anak (KPPPA) Kejaksaan Agung dan Kepolisian Republik Indonesia (Polri). YLBHI kecewa atas paparan yang mereka sampaikan lantaran tidak disertai presentasi dengan dokumen tertulis yang dapat dilihat jelas poin-poinnya. ""Namun demikian pada pelaksanaan melibatkan Jaringan Masyarakat Sipil naskah DIM yang sedianya akan dijadikan pokok bahasan utama tidak ditunjukkan dalam bentuk dokumen maupun tayangan/ presentasi yang dapat kami lihat poin-poin yang disampaikan. Para pemateri yang terdiri dari utusan Kementerian Pemberdayaan Perempuan dan Perlindungan Anak (KPPPA) Kejaksaan Agung dan Kepolisian Republik Indonesia menyampaikan hal-hal yang ada di dalam DIM secara verbal. Sehingga sulit bagi kami untuk melihat satu per satu poin DIM yang telah disusun dua hari sebelumnya"" kata YLBHI. YLBHI menyesalkan hal ini. Seharusnya DIM dipaparkan secara transparan sehingga publik bisa berpartisipasi menyimaknya. DIM merupakan dokumen penting dalam penyusunan UU. YLBHI merasa masyarakat sipil dilibatkan tanpa mengetahui persis DIM dari pemerintah. Pemerintah dikatakan YLBHI tidak dapat mempublikasikan DIM. Maka YLBHI menyampaikan dua permintaan ke pemerintah:  1. Tidak memfinalkan DIM RUU TPKS secara terburu-buru 2. Sebelum memberikan kepada DPR untuk membuka DIM kepada publik untuk dapat dibahas bersama melalui konsultasi publik kedua",https://news.detik.com/berita/d-5928281/ylbhi-kritik-proses-ruu-tpks-di-pemerintah-tertutup-dan-penuh-rahasia,1
"Dear Pak Mendag, Harga Minyak Goreng di Purwakarta Jauh dari Normal","Pemerintah resmi menurunkan harga minyak goreng pada Selasa (1/2/2022). Namun kenyataan stok minyak goreng masih langka di sejumlah pasar di PurwakartaJawa Barat. Harganya pun masih jauh dari normal.""",https://finance.detik.com/detiktv/d-5923624/dear-pak-mendag-harga-minyak-goreng-di-purwakarta-jauh-dari-normal,1
 Ketum PBNU: Nusantara Itu Singkatan NU Santri Pemerintah dan Rakyat ," Ketum PBNU: Nusantara Itu Singkatan NU Santri Pemerintah dan Rakyat  Karin Nur Secha - detikNews Minggu 30 Jan 2022 13:50 WIB Jakarta - Ibu Kota Negara (IKN) di Kalimantan Timur (Kaltim) nantinya akan bernama Nusantara. Ketua Umum PBNU Yahya Cholil Staquf mengatakan Nusantara adalah singkatan dari NU Santri Pemerintah dan Rakyat. ""Itu kalau di Jawa orang akan bilang Nusantara itu singkatan dari NU Santri Pemerintahan Rakyat"" ujar Yahya dalam live streaming YouTube 'Istighotsah dan Pencanangan Kantor PBNU' Minggu (30/1/2022). Dia juga mengucapkan selamat kepada Plt Bupati Panajam Paserr Utara Hamdan Pongrewa atas terpilihnya Kabupaten Panajem Panser Utara sebagai ibu kota negara baru di tahun 2024. ""Saya yakin saya pikir masyarakat PPU di Sepaku ini waktu itu malah tidak kepikiran mau jadi ibu kota negara. Tapi alhamdulillah tentunya daerah-daerah yang lain yang kepingin jadi ibu kota negara tidak dapat yang dapat malah nggak kepikiran yaitu PPU dan Sepaku"" jelas Yahya.  ""Ini juga menjadi misteri tersendiri buat kita"" sambungnya.Diketahui Presiden Joko Widodo (Jokowi) telah menyetujui nama ibu kota baru yaitu Nusantara. Kini Nusantara akan menggantikan Jakarta sebagai ibu kota. Di fase awal Istana Negara juga akan dipindah segera pada 2024 bersama 4 kementerian.  Menurut UU IKN Pasal 6 berikut letak ibu kota baru Indonesia secara geografis: - Bagian Utara: 117° 0' 31.292"" Bujur Timur dan 0° 38' 44.912"" Lintang Selatan  - Bagian Selatan: 117° 11' 51.903"" Bujur Timur dan 1° 15' 25.260"" Lintang Selatan - Bagian Barat: 116° 31' 37.728"" Bujur Timur dan 0° 59' 22.510"" Lintang Selatan; dan  - Bagian Timur pada 117° 18' 28.084"" Bujur Timur dan 1° 6' 42.398"" Lintang Selatan.  - Di Selatan berbatasan dengan Kecamatan Penajam Kabupaten Penajam Paser Utara Teluk Balikpapan; Kecamatan Balikpapan Barat; Kecamatan Balikpapan Utara; dan Kecamatan Balikpapan Timur Kota Balikpapan.  - Di Barat berbatasan dengan Kecamatan Loa Kulu Kabupaten Kutai Kartanegara; dan Kecamatan Sepaku Kabupaten Penajam Paser Utara. - Di Utara berbatasan dengan Kecamatan Loa Kulu Kecamatan Loa Janan dan Kecamatan Sanga-Sanga Kabupaten Kutai Kartanegara; serta - Di Timur berbatasan dengan Selat Makassar.",https://news.detik.com/berita/d-5920878/ketum-pbnu-nusantara-itu-singkatan-nu-santri-pemerintah-dan-rakyat,1
"Muncul Spekulan Tanah di IKN, Pemerintah Siapkan PP Pertanahan"," Tenaga Ahli Utama Kantor Staf Presiden (KSP) Wandy Tuturoong (Foto: dok. KSP) Jakarta - Pemerintah saat ini sedang menyusun peraturan pemerintah (PP) tentang status pertanahan di kawasan Ibu Kota Nusantara (IKN) untuk mengantisipasi terjadinya sengketa tanah. PP ini juga disiapkan mengingat maraknya spekulan tanah di kawasan IKN di Penajam Paser Utara Kalimantan Timur. ""Substansi PP tentunya memperjelas kepemilikan tanah dan soal status kepemilikan tanah itu berdasarkan data dari ATR/BPN. PP ini salah satu aturan turunan UU IKN yang saat ini sedang disiapkan pemerintah"" kata Tenaga Ahli Utama Kantor Staf Presiden (KSP) Wandy Tuturoong kepada wartawan Jumat (28/1/2022).  Spekulan tanah sebelumnya marak ditemukan di kawasan IKN terutama setelah Presiden Joko Widodo (Jokowi) mengumumkan pemindahan ibu kota dan pengesahan UU IKN. Kehadiran para spekulan menyebabkan harga tanah di Kalimantan Timur naik pesat bahkan mencapai sepuluh kali lipat. Menurut Wandy kemunculan spekulan-spekulan tanah ini merupakan hal yang biasa saat terdapat proyek investasi.   ""Menurut saya itu wajar-wajar saja. Tapi pemerintah tidak ingin anggap enteng. Dengan PP itu nantinya masalah klaim-klaim tanah bisa diselesaikan tanpa ada sengketa"" ujarnya. Perihal keberadaan lahan konsesi di atas wilayah total IKN yang terdapat 162 konsesi tambang kehutanan perkebunan sawit dan PLTU batu bara Wandy memastikan pemerintah sudah mengatur semua dalam aturan turunan IKN. Termasuk kewajiban reklamasi lahan-lahan pascatambang sesuai dengan ketentuan UU. ""Intinya pemerintah sudah menyiapkan semua aturan terkait penggunaan lahan IKN sehingga nantinya saat realisasi pembangunan IKN sudah tidak terjadi lagi polemik. Kalaupun masih ada ya itu hal wajar"" ucap Wandy.Sebagai informasi pemerintah menetapkan luas lahan IKN sebesar 256.100 hektare. Luasan itu lebih besar dari rencana sebelumnya sebesar 200 ribu hektare. """,https://news.detik.com/berita/d-5918490/muncul-spekulan-tanah-di-ikn-pemerintah-siapkan-pp-pertanahan,1
"Muncul Spekulan Tanah di IKN, Pemerintah Siapkan PP Pertanahan","Pemerintah saat ini sedang menyusun peraturan pemerintah (PP) tentang status pertanahan di kawasan IKN untuk mengantisipasi terjadinya sengketa tanah.PP ini juga disiapkan mengingat maraknya spekulan tanah di kawasan IKN di Penajam Paser Utara Kalimantan Timur. ""Substansi PP tentunya memperjelas kepemilikan tanah dan soal status kepemilikan tanah itu berdasarkan data dari ATR/BPN. PP ini salah satu aturan turunan UU IKN yang saat ini sedang disiapkan pemerintah"" kata Tenaga Ahli Utama Kantor Staf Presiden (KSP) Wandy Tuturoong kepada wartawan Jumat (28/1/2022). ",https://news.detik.com/berita/d-5918490/muncul-spekulan-tanah-di-ikn-pemerintah-siapkan-pp-pertanahan,1
